Station_Code,isSWMP,DateTimeStamp,Historical,ProvisionalPlus,F_Record,Temp,F_Temp,SpCond,F_SpCond,Sal,F_Sal,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,Depth,F_Depth,cDepth,F_cDepth,pH,F_pH,Turb,F_Turb,ChlFluor,F_ChlFluor,Unnamed: 26,Unnamed: 24
noczbwq,P,01/15/2018 14:30,1.0,1.0,,7.3,<0> ,37.7,<0> ,23.7,<0> ,119.1,<0> ,12.3,<0> ,0.23,<0> ,0.09,<3> ,8.8,<-3> [SQR] (CSM),7.0,<0> ,,<-1> ,,
noczbwq,P,01/15/2018 14:45,1.0,1.0,,7.6,<0> ,37.67,<0> ,23.7,<0> ,120.1,<0> ,12.3,<0> ,0.21,<0> ,0.07,<3> ,8.8,<-3> [SQR] (CSM),7.0,<0> ,,<-1> ,,
noczbwq,P,01/15/2018 15:00,1.0,1.0,,7.9,<0> ,37.62,<0> ,23.7,<0> ,115.1,<0> ,11.7,<0> ,0.19,<0> ,0.05,<3> ,8.7,<-3> [SQR] (CSM),10.0,<0> ,,<-1> ,,
noczbwq,P,01/15/2018 15:15,1.0,1.0,,7.9,<0> ,37.6,<0> ,23.6,<0> ,116.3,<0> ,11.8,<0> ,0.18,<0> ,0.03,<3> ,8.8,<-3> [SQR] (CSM),8.0,<0> ,,<-1> ,,
noczbwq,P,01/15/2018 15:30,1.0,1.0,,8.1,<0> ,37.6,<0> ,23.7,<0> ,115.7,<0> ,11.7,<0> ,0.16,<0> ,0.01,<3> ,8.8,<-3> [SQR] (CSM),8.0,<0> ,,<-1> ,,
noczbwq,P,01/15/2018 15:45,1.0,1.0,,8.3,<0> ,37.56,<0> ,23.6,<0> ,118.9,<0> ,12.0,<0> ,0.15,<-3> [SOW],,<-3> [GCR],8.8,<-3> [SQR] (CSM),285.0,<0> ,,<-1> ,,
noczbwq,P,01/16/2018 14:00,1.0,1.0,,7.8,<0> ,36.15,<0> ,22.6,<0> ,127.9,<0> ,13.1,<0> ,0.33,<0> ,0.19,<3> ,8.9,<-3> [SQR] (CSM),3.0,<0> ,,<-1> ,,
noczbwq,P,01/16/2018 14:15,1.0,1.0,,8.0,<0> ,36.14,<0> ,22.6,<0> ,130.0,<0> ,13.3,<0> ,0.3,<0> ,0.16,<3> ,8.9,<-3> [SQR] (CSM),3.0,<0> ,,<-1> ,,
noczbwq,P,01/16/2018 14:30,1.0,1.0,,8.3,<0> ,36.1,<0> ,22.6,<0> ,132.4,<0> ,13.5,<0> ,0.28,<0> ,0.14,<3> ,8.9,<-3> [SQR] (CSM),3.0,<0> ,,<-1> ,,
noczbwq,P,01/16/2018 14:45,1.0,1.0,,8.6,<0> ,36.07,<0> ,22.6,<0> ,135.0,<0> ,13.6,<0> ,0.25,<0> ,0.11,<3> ,8.9,<-3> [SQR] (CSM),3.0,<0> ,,<-1> ,,
noczbwq,P,01/16/2018 15:00,1.0,1.0,,9.0,<0> ,36.04,<0> ,22.6,<0> ,137.7,<0> ,13.8,<0> ,0.23,<0> ,0.09,<3> ,8.9,<-3> [SQR] (CSM),4.0,<0> ,,<-1> ,,
noczbwq,P,01/16/2018 15:15,1.0,1.0,,9.6,<0> ,36.0,<0> ,22.6,<0> ,138.7,<0> ,13.7,<0> ,0.2,<0> ,0.06,<3> ,8.9,<-3> [SQR] (CSM),6.0,<0> ,,<-1> ,,
noczbwq,P,01/16/2018 15:30,1.0,1.0,,9.8,<0> ,35.97,<0> ,22.6,<0> ,142.4,<0> ,14.0,<0> ,0.19,<0> ,0.05,<3> ,8.9,<-3> [SQR] (CSM),5.0,<0> ,,<-1> ,,
noczbwq,P,01/16/2018 15:45,1.0,1.0,,10.1,<0> ,35.95,<0> ,22.6,<0> ,141.5,<0> ,13.8,<0> ,0.17,<0> ,0.03,<3> ,8.9,<-3> [SQR] (CSM),6.0,<0> ,,<-1> ,,
noczbwq,P,01/17/2018 14:00,1.0,1.0,,8.7,<0> ,36.85,<1> [SPC] (CSM),23.2,<1> [SPC] (CSM),126.1,<0> ,12.6,<0> ,0.29,<0> ,0.23,<3> ,8.2,<1> [SPC] (CSM),2.0,<0> ,,<-1> ,,
noczbwq,P,01/17/2018 14:15,1.0,1.0,,9.0,<0> ,35.13,<1> [SPC] (CSM),22.0,<1> [SPC] (CSM),127.7,<0> ,12.9,<0> ,0.26,<0> ,0.2,<3> ,8.2,<1> [SPC] (CSM),2.0,<0> ,,<-1> ,,
noczbwq,P,01/17/2018 14:30,1.0,1.0,,9.2,<0> ,36.96,<1> [SPC] (CSM),23.3,<1> [SPC] (CSM),129.6,<0> ,12.8,<0> ,0.23,<0> ,0.17,<3> ,8.2,<1> [SPC] (CSM),3.0,<0> ,,<-1> ,,
noczbwq,P,01/17/2018 14:45,1.0,1.0,,9.4,<0> ,36.95,<1> [SPC] (CSM),23.3,<1> [SPC] (CSM),131.9,<0> ,13.0,<0> ,0.2,<0> ,0.15,<3> ,8.2,<1> [SPC] (CSM),2.0,<0> ,,<-1> ,,
noczbwq,P,01/17/2018 15:00,1.0,1.0,,9.6,<0> ,36.89,<1> [SPC] (CSM),23.2,<1> [SPC] (CSM),132.2,<0> ,13.0,<0> ,0.17,<0> ,0.12,<3> ,8.2,<1> [SPC] (CSM),2.0,<0> ,,<-1> ,,
noczbwq,P,01/17/2018 15:15,1.0,1.0,,9.7,<0> ,36.86,<1> [SPC] (CSM),23.2,<1> [SPC] (CSM),132.9,<0> ,13.0,<0> ,0.15,<0> ,0.1,<3> ,8.3,<1> [SPC] (CSM),2.0,<0> ,,<-1> ,,
noczbwq,P,01/17/2018 15:30,1.0,1.0,,9.7,<0> ,36.87,<1> [SPC] (CSM),23.2,<1> [SPC] (CSM),132.6,<0> ,13.0,<0> ,0.12,<0> ,0.07,<3> ,8.3,<1> [SPC] (CSM),2.0,<0> ,,<-1> ,,
noczbwq,P,01/17/2018 15:45,1.0,1.0,,9.8,<0> ,36.77,<1> [SPC] (CSM),23.2,<1> [SPC] (CSM),128.5,<0> ,12.6,<0> ,0.11,<0> ,0.06,<3> ,8.2,<1> [SPC] (CSM),4.0,<0> ,,<-1> ,,
noczbwq,P,01/18/2018 14:00,1.0,1.0,,4.5,<0> ,36.46,<1> [SPC] (CSM),22.6,<1> [SPC] (CSM),107.3,<0> ,11.9,<0> ,0.47,<0> ,0.36,<3> ,8.1,<1> [SPC] (CSM),13.0,<0> ,,<-1> ,,
noczbwq,P,01/18/2018 14:15,1.0,1.0,,4.6,<0> ,36.43,<1> [SPC] (CSM),22.6,<1> [SPC] (CSM),108.7,<0> ,12.1,<0> ,0.43,<0> ,0.32,<3> ,8.1,<1> [SPC] (CSM),12.0,<0> ,,<-1> ,,
noczbwq,P,01/18/2018 14:30,1.0,1.0,,4.7,<0> ,36.43,<1> [SPC] (CSM),22.6,<1> [SPC] (CSM),110.0,<0> ,12.2,<0> ,0.39,<0> ,0.28,<3> ,8.1,<1> [SPC] (CSM),14.0,<0> ,,<-1> ,,
noczbwq,P,01/18/2018 14:45,1.0,1.0,,4.8,<0> ,36.44,<1> [SPC] (CSM),22.6,<1> [SPC] (CSM),111.0,<0> ,12.3,<0> ,0.36,<0> ,0.25,<3> ,8.1,<1> [SPC] (CSM),13.0,<0> ,,<-1> ,,
noczbwq,P,01/18/2018 15:00,1.0,1.0,,5.0,<0> ,36.42,<1> [SPC] (CSM),22.6,<1> [SPC] (CSM),111.9,<0> ,12.3,<0> ,0.33,<0> ,0.22,<3> ,8.1,<1> [SPC] (CSM),14.0,<0> ,,<-1> ,,
noczbwq,P,01/18/2018 15:15,1.0,1.0,,5.1,<0> ,36.38,<1> [SPC] (CSM),22.6,<1> [SPC] (CSM),112.7,<0> ,12.3,<0> ,0.3,<0> ,0.2,<3> ,8.1,<1> [SPC] (CSM),14.0,<0> ,,<-1> ,,
noczbwq,P,01/18/2018 15:30,1.0,1.0,,5.4,<0> ,36.35,<1> [SPC] (CSM),22.6,<1> [SPC] (CSM),114.5,<0> ,12.5,<0> ,0.27,<0> ,0.17,<3> ,8.1,<1> [SPC] (CSM),13.0,<0> ,,<-1> ,,
noczbwq,P,01/18/2018 15:45,1.0,1.0,,5.1,<0> ,36.46,<1> [SPC] (CSM),22.7,<1> [SPC] (CSM),114.7,<0> ,12.6,<0> ,0.24,<0> ,0.14,<3> ,8.2,<1> [SPC] (CSM),15.0,<0> ,,<-1> ,,
noczbwq,P,01/19/2018 14:00,1.0,1.0,,6.1,<0> ,34.21,<1> [SPC] (CSM),21.2,<1> [SPC] (CSM),105.5,<0> ,11.4,<0> ,0.52,<0> ,0.43,<3> ,8.0,<1> [SPC] (CSM),136.0,<0> ,,<-1> ,,
noczbwq,P,01/19/2018 14:15,1.0,1.0,,6.3,<0> ,34.13,<1> [SPC] (CSM),21.2,<1> [SPC] (CSM),105.8,<0> ,11.4,<0> ,0.49,<0> ,0.4,<3> ,8.0,<1> [SPC] (CSM),84.0,<0> ,,<-1> ,,
noczbwq,P,01/19/2018 14:30,1.0,1.0,,6.4,<0> ,34.01,<1> [SPC] (CSM),21.1,<1> [SPC] (CSM),106.3,<0> ,11.4,<0> ,0.44,<0> ,0.35,<3> ,8.0,<1> [SPC] (CSM),65.0,<0> ,,<-1> ,,
noczbwq,P,01/19/2018 14:45,1.0,1.0,,6.9,<0> ,33.96,<1> [SPC] (CSM),21.1,<1> [SPC] (CSM),106.8,<0> ,11.3,<0> ,0.41,<0> ,0.33,<3> ,8.0,<1> [SPC] (CSM),67.0,<0> ,,<-1> ,,
noczbwq,P,01/19/2018 15:00,1.0,1.0,,6.9,<0> ,33.86,<1> [SPC] (CSM),21.0,<1> [SPC] (CSM),105.1,<0> ,11.1,<0> ,0.37,<0> ,0.29,<3> ,8.0,<1> [SPC] (CSM),50.0,<0> ,,<-1> ,,
noczbwq,P,01/19/2018 15:15,1.0,1.0,,7.1,<0> ,33.83,<1> [SPC] (CSM),21.0,<1> [SPC] (CSM),104.6,<0> ,11.0,<0> ,0.34,<0> ,0.26,<3> ,8.0,<1> [SPC] (CSM),92.0,<0> ,,<-1> ,,
noczbwq,P,01/19/2018 15:30,1.0,1.0,,7.4,<0> ,33.83,<1> [SPC] (CSM),21.0,<1> [SPC] (CSM),103.0,<0> ,10.8,<0> ,0.31,<0> ,0.23,<3> ,7.9,<1> [SPC] (CSM),81.0,<0> ,,<-1> ,,
noczbwq,P,01/19/2018 15:45,1.0,1.0,,7.4,<0> ,33.81,<1> [SPC] (CSM),21.0,<1> [SPC] (CSM),104.5,<0> ,11.0,<0> ,0.28,<0> ,0.2,<3> ,8.0,<1> [SPC] (CSM),141.0,<0> ,,<-1> ,,
noczbwq,P,01/20/2018 14:00,1.0,1.0,,7.8,<0> ,32.94,<1> [SPC] (CSM),20.4,<1> [SPC] (CSM),109.8,<0> ,11.4,<0> ,0.55,<0> ,0.47,<3> ,8.1,<1> [SPC] (CSM),43.0,<0> ,,<-1> ,,
noczbwq,P,01/20/2018 14:15,1.0,1.0,,8.1,<0> ,32.94,<1> [SPC] (CSM),20.5,<1> [SPC] (CSM),110.6,<0> ,11.6,<0> ,0.5,<0> ,0.43,<3> ,8.1,<1> [SPC] (CSM),42.0,<0> ,,<-1> ,,
noczbwq,P,01/20/2018 14:30,1.0,1.0,,8.5,<0> ,32.95,<1> [SPC] (CSM),20.5,<1> [SPC] (CSM),110.9,<0> ,11.4,<0> ,0.46,<0> ,0.39,<3> ,8.0,<1> [SPC] (CSM),21.0,<0> ,,<-1> ,,
noczbwq,P,01/20/2018 14:45,1.0,1.0,,9.1,<0> ,32.95,<1> [SPC] (CSM),20.5,<1> [SPC] (CSM),111.5,<0> ,11.3,<0> ,0.42,<0> ,0.35,<3> ,8.0,<1> [SPC] (CSM),27.0,<0> ,,<-1> ,,
noczbwq,P,01/20/2018 15:00,1.0,1.0,,9.5,<0> ,32.96,<1> [SPC] (CSM),20.5,<1> [SPC] (CSM),110.4,<0> ,11.0,<0> ,0.39,<0> ,0.32,<3> ,8.0,<1> [SPC] (CSM),34.0,<0> ,,<-1> ,,
noczbwq,P,01/20/2018 15:15,1.0,1.0,,9.6,<0> ,32.99,<1> [SPC] (CSM),20.6,<1> [SPC] (CSM),109.6,<0> ,10.9,<0> ,0.36,<0> ,0.29,<3> ,8.0,<1> [SPC] (CSM),54.0,<0> ,,<-1> ,,
noczbwq,P,01/20/2018 15:30,1.0,1.0,,9.1,<0> ,33.04,<1> [SPC] (CSM),20.6,<1> [SPC] (CSM),110.8,<0> ,11.2,<0> ,0.33,<0> ,0.25,<3> ,8.0,<1> [SPC] (CSM),72.0,<0> ,,<-1> ,,
noczbwq,P,01/20/2018 15:45,1.0,1.0,,9.0,<0> ,33.21,<1> [SPC] (CSM),20.7,<1> [SPC] (CSM),111.3,<0> ,11.3,<0> ,0.3,<0> ,0.22,<3> ,8.0,<1> [SPC] (CSM),87.0,<0> ,,<-1> ,,
noczbwq,P,01/21/2018 14:00,1.0,1.0,,7.7,<0> ,33.04,<1> [SPC] (CSM),20.5,<1> [SPC] (CSM),111.8,<0> ,11.7,<0> ,0.6,<0> ,0.51,<3> ,8.2,<1> [SPC] (CSM),5.0,<0> ,,<-1> ,,
noczbwq,P,01/21/2018 14:15,1.0,1.0,,7.9,<0> ,33.08,<1> [SPC] (CSM),20.5,<1> [SPC] (CSM),114.3,<0> ,11.9,<0> ,0.55,<0> ,0.46,<3> ,8.2,<1> [SPC] (CSM),6.0,<0> ,,<-1> ,,
noczbwq,P,01/21/2018 14:30,1.0,1.0,,8.1,<0> ,33.05,<1> [SPC] (CSM),20.5,<1> [SPC] (CSM),117.5,<0> ,12.1,<0> ,0.51,<0> ,0.42,<3> ,8.2,<1> [SPC] (CSM),5.0,<0> ,,<-1> ,,
noczbwq,P,01/21/2018 14:45,1.0,1.0,,9.2,<0> ,32.87,<1> [SPC] (CSM),20.5,<1> [SPC] (CSM),110.3,<0> ,11.1,<0> ,0.47,<0> ,0.38,<3> ,8.1,<1> [SPC] (CSM),5.0,<0> ,,<-1> ,,
noczbwq,P,01/21/2018 15:00,1.0,1.0,,9.3,<0> ,32.93,<1> [SPC] (CSM),20.5,<1> [SPC] (CSM),112.4,<0> ,11.3,<0> ,0.44,<0> ,0.34,<3> ,8.1,<1> [SPC] (CSM),6.0,<0> ,,<-1> ,,
noczbwq,P,01/21/2018 15:15,1.0,1.0,,9.6,<0> ,32.95,<1> [SPC] (CSM),20.5,<1> [SPC] (CSM),111.8,<0> ,11.2,<0> ,0.4,<0> ,0.3,<3> ,8.1,<1> [SPC] (CSM),7.0,<0> ,,<-1> ,,
noczbwq,P,01/21/2018 15:30,1.0,1.0,,9.7,<0> ,32.96,<1> [SPC] (CSM),20.5,<1> [SPC] (CSM),113.0,<0> ,11.3,<0> ,0.37,<0> ,0.28,<3> ,8.1,<1> [SPC] (CSM),8.0,<0> ,,<-1> ,,
noczbwq,P,01/21/2018 15:45,1.0,1.0,,9.7,<0> ,32.96,<1> [SPC] (CSM),20.5,<1> [SPC] (CSM),114.7,<0> ,11.4,<0> ,0.34,<0> ,0.24,<3> ,8.1,<1> [SPC] (CSM),7.0,<0> ,,<-1> ,,
noczbwq,P,01/22/2018 14:00,1.0,1.0,,9.1,<0> ,33.28,<1> [SPC] (CSM),20.7,<1> [SPC] (CSM),123.8,<0> ,12.5,<0> ,0.69,<0> ,0.61,<3> ,8.3,<1> [SPC] (CSM),2.0,<0> ,,<-1> ,,
noczbwq,P,01/22/2018 14:15,1.0,1.0,,9.2,<0> ,33.27,<1> [SPC] (CSM),20.7,<1> [SPC] (CSM),124.4,<0> ,12.5,<0> ,0.64,<0> ,0.57,<3> ,8.3,<1> [SPC] (CSM),2.0,<0> ,,<-1> ,,
noczbwq,P,01/22/2018 14:30,1.0,1.0,,9.3,<0> ,33.18,<1> [SPC] (CSM),20.7,<1> [SPC] (CSM),124.9,<0> ,12.5,<0> ,0.6,<0> ,0.53,<3> ,8.3,<1> [SPC] (CSM),2.0,<0> ,,<-1> ,,
noczbwq,P,01/22/2018 14:45,1.0,1.0,,9.3,<0> ,33.21,<1> [SPC] (CSM),20.7,<1> [SPC] (CSM),125.4,<0> ,12.6,<0> ,0.55,<0> ,0.48,<3> ,8.3,<1> [SPC] (CSM),2.0,<0> ,,<-1> ,,
noczbwq,P,01/22/2018 15:00,1.0,1.0,,9.5,<0> ,33.09,<1> [SPC] (CSM),20.6,<1> [SPC] (CSM),125.7,<0> ,12.6,<0> ,0.51,<0> ,0.44,<3> ,8.3,<1> [SPC] (CSM),2.0,<0> ,,<-1> ,,
noczbwq,P,01/22/2018 15:15,1.0,1.0,,9.3,<0> ,33.21,<1> [SPC] (CSM),20.7,<1> [SPC] (CSM),125.4,<0> ,12.6,<0> ,0.47,<0> ,0.4,<3> ,8.3,<1> [SPC] (CSM),3.0,<0> ,,<-1> ,,
noczbwq,P,01/22/2018 15:30,1.0,1.0,,9.9,<0> ,33.07,<1> [SPC] (CSM),20.6,<1> [SPC] (CSM),125.3,<0> ,12.4,<0> ,0.43,<0> ,0.36,<3> ,8.3,<1> [SPC] (CSM),2.0,<0> ,,<-1> ,,
noczbwq,P,01/22/2018 15:45,1.0,1.0,,9.9,<0> ,33.09,<1> [SPC] (CSM),20.6,<1> [SPC] (CSM),125.6,<0> ,12.5,<0> ,0.39,<0> ,0.32,<3> ,8.3,<1> [SPC] (CSM),3.0,<0> ,,<-1> ,,
noczbwq,P,01/23/2018 14:00,1.0,1.0,,11.5,<0> ,32.88,<1> [SPC] (CSM),20.5,<1> [SPC] (CSM),104.3,<0> ,10.0,<0> ,0.76,<0> ,0.8,<3> ,8.1,<1> [SPC] (CSM),102.0,<0> ,,<-1> ,,
noczbwq,P,01/23/2018 14:15,1.0,1.0,,11.7,<0> ,32.8,<1> [SPC] (CSM),20.5,<1> [SPC] (CSM),103.9,<0> ,9.9,<0> ,0.71,<0> ,0.75,<3> ,8.1,<1> [SPC] (CSM),59.0,<0> ,,<-1> ,,
noczbwq,P,01/23/2018 14:30,1.0,1.0,,11.9,<0> ,32.73,<1> [SPC] (CSM),20.5,<1> [SPC] (CSM),100.6,<0> ,9.6,<0> ,0.66,<0> ,0.7,<3> ,8.0,<1> [SPC] (CSM),167.0,<0> ,,<-1> ,,
noczbwq,P,01/23/2018 14:45,1.0,1.0,,12.3,<0> ,32.66,<1> [SPC] (CSM),20.4,<1> [SPC] (CSM),97.4,<0> ,9.2,<0> ,0.62,<0> ,0.66,<3> ,8.0,<1> [SPC] (CSM),124.0,<0> ,,<-1> ,,
noczbwq,P,01/23/2018 15:00,1.0,1.0,,12.7,<0> ,32.53,<1> [SPC] (CSM),20.3,<1> [SPC] (CSM),94.5,<0> ,8.8,<0> ,0.57,<0> ,0.61,<3> ,7.9,<1> [SPC] (CSM),115.0,<0> ,,<-1> ,,
noczbwq,P,01/23/2018 15:15,1.0,1.0,,13.0,<0> ,32.45,<1> [SPC] (CSM),20.3,<1> [SPC] (CSM),93.7,<0> ,8.7,<0> ,0.53,<0> ,0.57,<3> ,7.9,<1> [SPC] (CSM),123.0,<0> ,,<-1> ,,
noczbwq,P,01/23/2018 15:30,1.0,1.0,,13.3,<0> ,32.26,<1> [SPC] (CSM),20.2,<1> [SPC] (CSM),92.0,<0> ,8.5,<0> ,0.49,<0> ,0.53,<3> ,7.8,<1> [SPC] (CSM),168.0,<0> ,,<-1> ,,
noczbwq,P,01/23/2018 15:45,1.0,1.0,,13.5,<0> ,32.18,<1> [SPC] (CSM),20.1,<1> [SPC] (CSM),95.0,<0> ,8.7,<0> ,0.44,<0> ,0.48,<3> ,7.9,<1> [SPC] (CSM),135.0,<0> ,,<-1> ,,
noczbwq,P,01/24/2018 14:00,1.0,1.0,,11.3,<0> ,32.99,<1> [SPC] (CSM),20.6,<1> [SPC] (CSM),119.3,<0> ,11.5,<0> ,0.84,<0> ,0.78,<3> ,8.2,<1> [SPC] (CSM),9.0,<0> ,,<-1> ,,
noczbwq,P,01/24/2018 14:15,1.0,1.0,,11.5,<0> ,32.99,<1> [SPC] (CSM),20.6,<1> [SPC] (CSM),123.1,<0> ,11.8,<0> ,0.82,<0> ,0.76,<3> ,8.2,<1> [SPC] (CSM),10.0,<0> ,,<-1> ,,
noczbwq,P,01/24/2018 14:30,1.0,1.0,,11.7,<0> ,32.92,<1> [SPC] (CSM),20.6,<1> [SPC] (CSM),125.7,<0> ,12.0,<0> ,0.79,<0> ,0.73,<3> ,8.2,<1> [SPC] (CSM),11.0,<0> ,,<-1> ,,
noczbwq,P,01/24/2018 14:45,1.0,1.0,,11.8,<0> ,32.85,<1> [SPC] (CSM),20.5,<1> [SPC] (CSM),126.8,<0> ,12.1,<0> ,0.75,<0> ,0.69,<3> ,8.3,<1> [SPC] (CSM),11.0,<0> ,,<-1> ,,
noczbwq,P,01/24/2018 15:00,1.0,1.0,,11.7,<0> ,32.68,<1> [SPC] (CSM),20.4,<1> [SPC] (CSM),127.4,<0> ,12.1,<0> ,0.71,<0> ,0.65,<3> ,8.3,<1> [SPC] (CSM),10.0,<0> ,,<-1> ,,
noczbwq,P,01/24/2018 15:15,1.0,1.0,,11.9,<0> ,32.66,<1> [SPC] (CSM),20.4,<1> [SPC] (CSM),128.4,<0> ,12.2,<0> ,0.67,<0> ,0.61,<3> ,8.3,<1> [SPC] (CSM),11.0,<0> ,,<-1> ,,
noczbwq,P,01/24/2018 15:30,1.0,1.0,,12.1,<0> ,32.63,<1> [SPC] (CSM),20.4,<1> [SPC] (CSM),129.7,<0> ,12.3,<0> ,0.62,<0> ,0.56,<3> ,8.3,<1> [SPC] (CSM),11.0,<0> ,,<-1> ,,
noczbwq,P,01/24/2018 15:45,1.0,1.0,,12.3,<0> ,32.65,<1> [SPC] (CSM),20.4,<1> [SPC] (CSM),132.5,<0> ,12.5,<0> ,0.58,<0> ,0.52,<3> ,8.3,<1> [SPC] (CSM),12.0,<0> ,,<-1> ,,
noczbwq,P,01/25/2018 14:00,1.0,1.0,,10.3,<0> ,32.87,<1> [SPC] (CSM),20.5,<1> [SPC] (CSM),130.2,<0> ,12.8,<0> ,0.65,<0> ,0.47,<3> ,8.4,<1> [SPC] (CSM),8.0,<0> ,,<-1> ,,
noczbwq,P,01/25/2018 14:15,1.0,1.0,,10.2,<0> ,32.49,<1> [SPC] (CSM),20.2,<1> [SPC] (CSM),128.2,<0> ,12.7,<0> ,0.75,<0> ,0.56,<3> ,8.3,<1> [SPC] (CSM),7.0,<0> ,,<-1> ,,
noczbwq,P,01/25/2018 14:30,1.0,1.0,,10.6,<0> ,32.6,<1> [SPC] (CSM),20.3,<1> [SPC] (CSM),132.0,<0> ,12.9,<0> ,0.83,<0> ,0.64,<3> ,8.4,<1> [SPC] (CSM),6.0,<0> ,,<-1> ,,
noczbwq,P,01/25/2018 14:45,1.0,1.0,,10.8,<0> ,32.61,<1> [SPC] (CSM),20.3,<1> [SPC] (CSM),133.2,<0> ,13.0,<0> ,0.89,<0> ,0.7,<3> ,8.4,<1> [SPC] (CSM),6.0,<0> ,,<-1> ,,
noczbwq,P,01/25/2018 15:00,1.0,1.0,,10.8,<0> ,32.5,<1> [SPC] (CSM),20.3,<1> [SPC] (CSM),133.0,<0> ,13.0,<0> ,0.91,<0> ,0.72,<3> ,8.4,<1> [SPC] (CSM),6.0,<0> ,,<-1> ,,
noczbwq,P,01/25/2018 15:15,1.0,1.0,,10.4,<0> ,32.18,<1> [SPC] (CSM),20.0,<1> [SPC] (CSM),127.1,<0> ,12.5,<0> ,0.91,<0> ,0.72,<3> ,8.3,<1> [SPC] (CSM),10.0,<0> ,,<-1> ,,
noczbwq,P,01/25/2018 15:30,1.0,1.0,,10.4,<0> ,32.11,<1> [SPC] (CSM),20.0,<1> [SPC] (CSM),126.0,<0> ,12.4,<0> ,0.87,<0> ,0.68,<3> ,8.3,<1> [SPC] (CSM),11.0,<0> ,,<-1> ,,
noczbwq,P,01/25/2018 15:45,1.0,1.0,,10.4,<0> ,32.02,<1> [SPC] (CSM),19.9,<1> [SPC] (CSM),124.2,<0> ,12.3,<0> ,0.83,<0> ,0.64,<3> ,8.3,<1> [SPC] (CSM),12.0,<0> ,,<-1> ,,
noczbwq,P,01/26/2018 14:00,1.0,1.0,,14.6,<0> ,32.7,<1> [SPC] (CSM),20.5,<1> [SPC] (CSM),144.8,<0> ,13.0,<0> ,0.36,<0> ,0.11,<3> ,8.6,<1> [SPC] (CSM),19.0,<0> ,,<-1> ,,
noczbwq,P,01/26/2018 14:15,1.0,1.0,,12.1,<0> ,32.26,<1> [SPC] (CSM),20.1,<1> [SPC] (CSM),147.5,<0> ,14.0,<0> ,0.43,<0> ,0.18,<3> ,8.6,<1> [SPC] (CSM),9.0,<0> ,,<-1> ,,
noczbwq,P,01/26/2018 14:30,1.0,1.0,,11.5,<0> ,32.28,<1> [SPC] (CSM),20.1,<1> [SPC] (CSM),149.2,<0> ,14.3,<0> ,0.52,<0> ,0.27,<3> ,8.6,<1> [SPC] (CSM),8.0,<0> ,,<-1> ,,
noczbwq,P,01/26/2018 14:45,1.0,1.0,,11.3,<0> ,32.27,<1> [SPC] (CSM),20.1,<1> [SPC] (CSM),149.0,<0> ,14.4,<0> ,0.6,<0> ,0.35,<3> ,8.6,<1> [SPC] (CSM),7.0,<0> ,,<-1> ,,
noczbwq,P,01/26/2018 15:00,1.0,1.0,,11.3,<0> ,32.23,<1> [SPC] (CSM),20.1,<1> [SPC] (CSM),148.5,<0> ,14.3,<0> ,0.68,<0> ,0.43,<3> ,8.6,<1> [SPC] (CSM),5.0,<0> ,,<-1> ,,
noczbwq,P,01/26/2018 15:15,1.0,1.0,,11.3,<0> ,32.62,<1> [SPC] (CSM),20.4,<1> [SPC] (CSM),146.6,<0> ,14.1,<0> ,0.75,<0> ,0.5,<3> ,8.6,<1> [SPC] (CSM),5.0,<0> ,,<-1> ,,
noczbwq,P,01/26/2018 15:30,1.0,1.0,,11.6,<0> ,33.3,<1> [SPC] (CSM),20.8,<1> [SPC] (CSM),140.4,<0> ,13.4,<0> ,0.81,<0> ,0.56,<3> ,8.5,<1> [SPC] (CSM),5.0,<0> ,,<-1> ,,
noczbwq,P,01/26/2018 15:45,1.0,1.0,,11.8,<0> ,33.35,<1> [SPC] (CSM),20.9,<1> [SPC] (CSM),140.8,<0> ,13.4,<0> ,0.85,<0> ,0.6,<3> ,8.5,<1> [SPC] (CSM),4.0,<0> ,,<-1> ,,
noczbwq,P,01/27/2018 14:00,1.0,1.0,,14.3,<0> ,35.02,<1> [SPC] (CSM),22.1,<1> [SPC] (CSM),147.5,<0> ,13.2,<0> ,0.15,<-3> [SOW],,<-3> [GCR],8.3,<1> [SPC] (CSM),17.0,<0> ,,<-1> ,,
noczbwq,P,01/27/2018 14:15,1.0,1.0,,14.1,<0> ,35.24,<1> [SPC] (CSM),22.2,<1> [SPC] (CSM),142.5,<0> ,12.8,<0> ,0.14,<-3> [SOW],,<-3> [GCR],8.2,<1> [SPC] (CSM),15.0,<0> ,,<-1> ,,
noczbwq,P,01/27/2018 14:30,1.0,1.0,,12.9,<0> ,34.71,<1> [SPC] (CSM),21.8,<1> [SPC] (CSM),141.1,<0> ,13.0,<0> ,0.17,<-3> [SOW],,<-3> [GCR],8.3,<1> [SPC] (CSM),8.0,<0> ,,<-1> ,,
noczbwq,P,01/27/2018 14:45,1.0,1.0,,11.4,<0> ,34.23,<1> [SPC] (CSM),21.5,<1> [SPC] (CSM),139.8,<0> ,13.4,<0> ,0.22,<0> ,0.03,<3> ,8.5,<1> [SPC] (CSM),5.0,<0> ,,<-1> ,,
